visita_id,cliente_id,data_visita,canal,dispositivo
7830,799,2024-10-17,Redes Sociais,Mobile
7831,799,2024-04-07,Redes Sociais,Mobile
7832,799,2023-06-18,Anúncio,Mobile
7833,799,2023-02-19,Orgânico,Mobile
7834,799,2022-03-28,Orgânico,Desktop
7835,799,2023-07-24,Anúncio,Desktop
7836,799,2024-11-08,Orgânico,Mobile
7837,800,2022-09-22,Anúncio,Desktop
7838,800,2024-12-08,Orgânico,Mobile
7839,800,2024-12-18,Redes Sociais,Mobile
7840,800,2023-08-31,Redes Sociais,Desktop
7841,801,2023-10-05,Redes Sociais,Desktop
7842,802,2024-03-11,Orgânico,Desktop
7843,802,2022-05-26,Email,Desktop
7844,802,2023-05-18,Redes Sociais,Desktop
7845,802,2023-04-16,Anúncio,Mobile
7846,802,2022-01-01,Anúncio,Desktop
7847,802,2024-06-12,Anúncio,Desktop
7848,802,2024-01-26,Orgânico,Desktop
7849,803,2024-06-04,Anúncio,Mobile
7850,803,2024-08-08,Redes Sociais,Desktop
7851,803,2024-10-26,Anúncio,Mobile
7852,803,2024-05-08,Orgânico,Desktop
7853,803,2022-05-17,Redes Sociais,Desktop
7854,803,2023-09-20,Redes Sociais,Mobile
7855,803,2023-07-24,Anúncio,Desktop
7856,803,2024-11-25,Anúncio,Mobile
7857,803,2022-09-19,Redes Sociais,Mobile
7858,803,2024-06-10,Email,Desktop
7859,803,2022-12-18,Orgânico,Mobile
7860,803,2023-01-19,Email,Desktop
7861,803,2023-04-10,Anúncio,Mobile
7862,803,2022-06-11,Email,Desktop
7863,803,2022-12-22,Email,Desktop
7864,803,2024-03-03,Redes Sociais,Desktop
7865,803,2024-01-20,Redes Sociais,Desktop
7866,804,2022-08-23,Orgânico,Mobile
7867,804,2022-09-13,Redes Sociais,Desktop
7868,804,2023-05-31,Email,Desktop
7869,804,2022-09-27,Email,Desktop
7870,804,2024-07-16,Email,Mobile
7871,804,2023-04-05,Email,Desktop
7872,804,2024-11-08,Orgânico,Desktop
7873,804,2022-04-03,Orgânico,Desktop
7874,804,2024-11-06,Redes Sociais,Desktop
7875,804,2023-05-03,Anúncio,Desktop
7876,804,2024-01-19,Anúncio,Desktop
7877,805,2023-07-08,Redes Sociais,Mobile
7878,805,2023-01-12,Email,Desktop
7879,805,2023-04-29,Email,Desktop
7880,805,2024-02-26,Redes Sociais,Desktop
7881,805,2022-10-29,Email,Desktop
7882,805,2024-09-25,Orgânico,Desktop
7883,805,2023-02-02,Redes Sociais,Desktop
7884,805,2022-07-08,Email,Desktop
7885,805,2022-04-14,Redes Sociais,Desktop
7886,806,2022-02-02,Orgânico,Desktop
7887,806,2024-11-01,Redes Sociais,Mobile
7888,806,2024-01-11,Orgânico,Mobile
7889,806,2024-06-08,Email,Desktop
7890,806,2022-09-06,Email,Desktop
7891,806,2024-09-06,Anúncio,Desktop
7892,806,2022-06-22,Anúncio,Mobile
7893,806,2024-03-01,Orgânico,Mobile
7894,806,2024-04-19,Email,Desktop
7895,806,2023-07-02,Email,Mobile
7896,806,2022-03-05,Anúncio,Desktop
7897,806,2023-02-24,Redes Sociais,Desktop
7898,806,2022-01-17,Email,Desktop
7899,806,2023-03-28,Redes Sociais,Mobile
7900,806,2024-06-16,Email,Mobile
7901,806,2023-04-24,Orgânico,Desktop
7902,806,2022-06-28,Email,Mobile
7903,806,2022-09-27,Anúncio,Desktop
7904,806,2023-05-01,Orgânico,Desktop
7905,807,2022-12-04,Orgânico,Mobile
7906,807,2024-01-27,Orgânico,Desktop
7907,808,2024-12-08,Email,Desktop
7908,808,2023-12-03,Orgânico,Mobile
7909,808,2024-03-06,Email,Desktop
7910,808,2022-03-18,Anúncio,Mobile
7911,808,2024-06-14,Redes Sociais,Mobile
7912,808,2023-01-29,Redes Sociais,Desktop
7913,808,2022-11-21,Redes Sociais,Desktop
7914,808,2024-05-28,Email,Desktop
7915,809,2023-01-03,Email,Desktop
7916,809,2023-08-13,Email,Desktop
7917,809,2022-03-21,Anúncio,Desktop
7918,809,2022-09-15,Redes Sociais,Desktop
7919,810,2023-05-06,Orgânico,Desktop
7920,810,2023-06-05,Anúncio,Desktop
7921,810,2022-03-25,Anúncio,Mobile
7922,810,2022-11-16,Email,Desktop
7923,810,2023-11-21,Anúncio,Mobile
7924,810,2024-11-15,Orgânico,Desktop
7925,810,2023-11-15,Orgânico,Desktop
7926,810,2023-07-03,Orgânico,Desktop
7927,810,2024-11-02,Email,Desktop
7928,810,2023-09-10,Anúncio,Desktop
7929,810,2024-10-02,Email,Mobile
7930,810,2023-10-04,Redes Sociais,Desktop
7931,810,2022-09-13,Orgânico,Mobile
7932,810,2022-10-26,Redes Sociais,Desktop
7933,811,2022-02-16,Orgânico,Mobile
7934,811,2024-06-21,Redes Sociais,Desktop
7935,811,2022-01-31,Email,Mobile
7936,811,2022-06-02,Email,Desktop
7937,811,2022-02-05,Anúncio,Desktop
7938,811,2022-09-13,Anúncio,Desktop
7939,811,2023-05-23,Anúncio,Mobile
7940,811,2022-03-16,Orgânico,Mobile
7941,811,2023-04-05,Email,Desktop
7942,811,2024-11-26,Redes Sociais,Desktop
7943,811,2023-09-22,Orgânico,Mobile
7944,812,2022-11-07,Email,Desktop
7945,812,2024-02-01,Redes Sociais,Mobile
7946,812,2022-11-03,Email,Mobile
7947,812,2022-01-07,Anúncio,Desktop
7948,812,2023-05-29,Anúncio,Mobile
7949,812,2024-07-05,Redes Sociais,Desktop
7950,812,2023-04-20,Email,Desktop
7951,812,2024-12-16,Anúncio,Desktop
7952,813,2024-03-01,Anúncio,Mobile
7953,813,2022-02-25,Anúncio,Mobile
7954,813,2022-05-27,Email,Mobile
7955,813,2022-09-10,Redes Sociais,Desktop
7956,813,2024-01-06,Email,Desktop
7957,813,2023-09-16,Orgânico,Mobile
7958,813,2022-11-19,Email,Mobile
7959,813,2022-04-05,Orgânico,Desktop
7960,813,2024-02-29,Anúncio,Mobile
7961,814,2022-09-27,Orgânico,Mobile
7962,814,2022-01-09,Redes Sociais,Desktop
7963,814,2024-05-13,Redes Sociais,Desktop
7964,814,2023-04-20,Anúncio,Mobile
7965,814,2023-11-16,Orgânico,Mobile
7966,814,2023-09-05,Orgânico,Mobile
7967,814,2023-08-18,Email,Desktop
7968,814,2022-12-11,Orgânico,Desktop
7969,814,2024-01-01,Orgânico,Mobile
7970,814,2022-01-15,Anúncio,Desktop
7971,814,2022-01-04,Anúncio,Desktop
7972,814,2023-06-17,Email,Desktop
7973,814,2024-04-13,Redes Sociais,Mobile
7974,815,2022-04-27,Redes Sociais,Desktop
7975,815,2022-05-08,Anúncio,Desktop
7976,815,2024-01-11,Orgânico,Desktop
7977,816,2022-12-08,Anúncio,Mobile
7978,816,2023-08-01,Email,Mobile
7979,816,2023-07-31,Orgânico,Mobile
7980,816,2024-09-22,Orgânico,Desktop
7981,816,2023-06-27,Redes Sociais,Mobile
7982,816,2024-12-18,Anúncio,Mobile
7983,816,2022-12-22,Anúncio,Desktop
7984,816,2022-08-25,Orgânico,Mobile
7985,816,2022-11-20,Redes Sociais,Mobile
7986,816,2023-04-04,Email,Mobile
7987,816,2023-12-20,Orgânico,Mobile
7988,816,2023-02-07,Redes Sociais,Mobile
7989,816,2024-11-16,Orgânico,Mobile
7990,816,2022-05-20,Orgânico,Desktop
7991,816,2022-04-02,Orgânico,Desktop
7992,816,2024-04-24,Redes Sociais,Desktop
7993,816,2024-08-16,Orgânico,Mobile
7994,816,2022-03-29,Anúncio,Mobile
7995,817,2022-04-05,Orgânico,Mobile
7996,817,2023-02-03,Redes Sociais,Desktop
7997,817,2022-08-31,Anúncio,Desktop
7998,817,2023-09-16,Anúncio,Mobile
7999,817,2023-07-18,Anúncio,Mobile
8000,817,2022-02-04,Anúncio,Mobile
8001,818,2024-04-08,Redes Sociais,Desktop
8002,818,2023-06-05,Redes Sociais,Mobile
8003,818,2022-04-15,Email,Desktop
8004,818,2024-11-15,Anúncio,Desktop
8005,818,2024-06-04,Orgânico,Mobile
8006,818,2022-05-31,Orgânico,Mobile
8007,818,2023-10-24,Email,Mobile
8008,818,2023-03-28,Anúncio,Desktop
8009,818,2023-09-27,Anúncio,Mobile
8010,818,2022-12-28,Redes Sociais,Mobile
8011,818,2022-01-04,Orgânico,Desktop
8012,818,2024-03-11,Orgânico,Mobile
8013,818,2024-12-01,Orgânico,Mobile
8014,818,2022-03-05,Orgânico,Desktop
8015,819,2024-06-18,Email,Desktop
8016,819,2022-04-05,Redes Sociais,Mobile
8017,820,2022-04-27,Email,Mobile
8018,820,2024-02-29,Orgânico,Desktop
8019,820,2024-02-11,Email,Desktop
8020,820,2022-06-29,Anúncio,Desktop
8021,820,2023-03-06,Email,Mobile
8022,820,2023-11-09,Anúncio,Mobile
8023,820,2022-06-16,Orgânico,Mobile
8024,820,2024-08-22,Email,Desktop
8025,820,2024-12-21,Anúncio,Mobile
8026,820,2023-09-16,Redes Sociais,Mobile
8027,820,2023-02-19,Redes Sociais,Desktop
8028,820,2023-11-06,Anúncio,Mobile
8029,821,2022-07-16,Anúncio,Mobile
8030,821,2024-02-15,Anúncio,Mobile
8031,821,2022-08-22,Email,Desktop
8032,821,2022-07-15,Anúncio,Mobile
8033,821,2022-10-22,Orgânico,Mobile
8034,821,2022-06-05,Anúncio,Desktop
8035,821,2023-12-27,Anúncio,Mobile
8036,821,2023-07-08,Email,Mobile
8037,821,2023-03-31,Anúncio,Desktop
8038,821,2024-05-03,Email,Desktop
8039,821,2022-12-06,Anúncio,Mobile
8040,821,2023-06-27,Redes Sociais,Desktop
8041,821,2023-09-30,Orgânico,Desktop
8042,822,2022-02-20,Orgânico,Desktop
8043,822,2024-11-12,Orgânico,Mobile
8044,822,2023-10-25,Anúncio,Mobile
8045,822,2022-03-18,Email,Mobile
8046,822,2023-03-11,Orgânico,Mobile
8047,822,2024-12-24,Orgânico,Mobile
8048,822,2024-07-24,Anúncio,Desktop
8049,822,2023-07-29,Orgânico,Mobile
8050,822,2024-09-22,Orgânico,Mobile
8051,822,2023-09-24,Email,Desktop
8052,822,2023-01-07,Anúncio,Desktop
8053,822,2022-12-19,Email,Mobile
8054,822,2024-08-11,Redes Sociais,Mobile
8055,823,2023-10-18,Orgânico,Desktop
8056,823,2023-03-09,Orgânico,Desktop
8057,823,2023-05-24,Email,Mobile
8058,823,2023-02-24,Email,Desktop
8059,823,2023-07-28,Anúncio,Desktop
8060,823,2022-05-01,Redes Sociais,Mobile
8061,823,2022-04-09,Anúncio,Mobile
8062,823,2023-02-27,Email,Mobile
8063,823,2022-09-29,Orgânico,Desktop
8064,823,2022-07-29,Redes Sociais,Mobile
8065,823,2024-11-11,Email,Mobile
8066,823,2024-01-11,Anúncio,Mobile
8067,823,2023-11-30,Redes Sociais,Desktop
8068,823,2023-02-01,Email,Mobile
8069,823,2024-08-18,Email,Desktop
8070,823,2024-03-27,Anúncio,Desktop
8071,824,2024-05-19,Redes Sociais,Desktop
8072,825,2023-08-03,Anúncio,Desktop
8073,825,2022-04-20,Email,Desktop
8074,825,2022-11-18,Orgânico,Desktop
8075,825,2023-12-15,Email,Desktop
8076,825,2023-01-11,Orgânico,Mobile
8077,825,2023-08-09,Email,Mobile
8078,825,2022-04-10,Orgânico,Desktop
8079,825,2022-08-07,Orgânico,Mobile
8080,825,2022-01-22,Anúncio,Desktop
8081,825,2023-09-21,Redes Sociais,Mobile
8082,825,2022-12-05,Email,Mobile
8083,825,2022-06-28,Orgânico,Desktop
8084,825,2024-10-03,Orgânico,Mobile
8085,825,2024-02-06,Anúncio,Mobile
8086,825,2024-02-28,Anúncio,Desktop
8087,825,2022-11-25,Anúncio,Desktop
8088,825,2023-08-11,Redes Sociais,Mobile
8089,826,2023-11-21,Anúncio,Mobile
8090,826,2023-03-01,Redes Sociais,Desktop
8091,826,2023-05-27,Orgânico,Desktop
8092,826,2024-10-08,Orgânico,Desktop
8093,826,2022-10-30,Redes Sociais,Mobile
8094,826,2023-07-11,Anúncio,Mobile
8095,827,2023-07-23,Email,Mobile
8096,827,2023-02-16,Anúncio,Desktop
8097,827,2023-05-23,Email,Desktop
8098,827,2023-06-30,Anúncio,Desktop
8099,827,2023-02-17,Orgânico,Mobile
8100,827,2024-01-12,Orgânico,Mobile
8101,827,2023-11-20,Redes Sociais,Mobile
8102,828,2023-01-23,Orgânico,Desktop
8103,828,2024-07-03,Redes Sociais,Mobile
8104,828,2023-05-21,Email,Mobile
8105,828,2022-06-28,Email,Mobile
8106,828,2022-03-21,Anúncio,Desktop
8107,828,2023-03-23,Anúncio,Mobile
8108,828,2023-05-18,Anúncio,Desktop
8109,828,2023-08-08,Email,Mobile
8110,828,2023-05-14,Anúncio,Desktop
8111,828,2022-09-25,Email,Desktop
8112,828,2022-04-04,Email,Desktop
8113,828,2023-09-04,Redes Sociais,Mobile
8114,828,2023-03-25,Anúncio,Mobile
8115,828,2023-09-12,Anúncio,Desktop
8116,828,2022-04-01,Orgânico,Mobile
8117,828,2023-06-12,Anúncio,Mobile
8118,828,2023-11-03,Orgânico,Mobile
8119,828,2022-12-27,Anúncio,Desktop
8120,829,2024-06-26,Redes Sociais,Mobile
8121,829,2024-09-05,Redes Sociais,Mobile
8122,829,2022-08-22,Redes Sociais,Mobile
8123,829,2024-04-27,Email,Desktop
8124,829,2022-04-23,Orgânico,Desktop
8125,829,2023-04-04,Email,Desktop
8126,829,2022-01-06,Email,Desktop
8127,830,2022-03-12,Redes Sociais,Desktop
8128,830,2023-11-05,Email,Mobile
8129,830,2024-11-22,Redes Sociais,Desktop
8130,830,2024-01-06,Anúncio,Desktop
8131,830,2022-08-05,Orgânico,Desktop
8132,830,2023-03-10,Redes Sociais,Desktop
8133,830,2024-12-13,Email,Desktop
8134,830,2024-06-25,Email,Mobile
8135,830,2024-09-21,Redes Sociais,Mobile
8136,830,2024-11-24,Orgânico,Mobile
8137,830,2023-07-20,Redes Sociais,Desktop
8138,830,2024-05-27,Email,Desktop
8139,830,2024-05-11,Anúncio,Desktop
8140,830,2023-06-01,Anúncio,Mobile
8141,831,2023-12-06,Anúncio,Mobile
8142,831,2022-02-13,Anúncio,Mobile
8143,831,2022-08-07,Email,Desktop
8144,831,2024-06-26,Anúncio,Mobile
8145,831,2024-08-18,Orgânico,Mobile
8146,831,2022-10-16,Anúncio,Desktop
8147,831,2022-04-13,Email,Mobile
8148,831,2024-11-15,Redes Sociais,Mobile
8149,831,2022-10-29,Anúncio,Mobile
8150,831,2024-12-14,Email,Mobile
8151,831,2023-01-09,Email,Mobile
8152,832,2023-04-02,Redes Sociais,Desktop
8153,832,2023-05-08,Anúncio,Desktop
8154,832,2022-04-20,Anúncio,Desktop
8155,832,2024-03-20,Anúncio,Mobile
8156,832,2024-02-12,Orgânico,Mobile
8157,832,2023-07-27,Redes Sociais,Desktop
8158,832,2024-03-19,Redes Sociais,Mobile
8159,832,2023-02-17,Anúncio,Desktop
8160,832,2024-04-09,Anúncio,Desktop
8161,832,2022-04-14,Anúncio,Desktop
8162,832,2023-11-08,Orgânico,Desktop
8163,832,2022-09-27,Anúncio,Mobile
8164,832,2024-10-01,Email,Mobile
8165,832,2022-08-22,Orgânico,Desktop
8166,832,2024-11-21,Orgânico,Mobile
8167,832,2024-08-21,Redes Sociais,Desktop
8168,832,2022-09-01,Anúncio,Mobile
8169,832,2022-11-16,Redes Sociais,Mobile
8170,832,2022-04-27,Email,Mobile
8171,833,2023-06-09,Orgânico,Desktop
8172,833,2023-02-05,Email,Desktop
8173,833,2024-01-09,Orgânico,Mobile
8174,833,2023-07-04,Email,Desktop
8175,833,2022-03-05,Orgânico,Mobile
8176,833,2024-02-13,Email,Desktop
8177,833,2022-04-12,Orgânico,Mobile
8178,833,2024-11-12,Email,Mobile
8179,834,2024-04-18,Redes Sociais,Mobile
8180,834,2023-10-07,Redes Sociais,Mobile
8181,834,2024-04-05,Email,Mobile
8182,834,2023-10-09,Redes Sociais,Desktop
8183,834,2023-01-12,Redes Sociais,Desktop
8184,834,2023-11-28,Orgânico,Mobile
8185,835,2023-02-20,Email,Mobile
8186,835,2024-07-26,Redes Sociais,Mobile
8187,835,2024-10-03,Email,Mobile
8188,835,2024-01-18,Anúncio,Desktop
8189,835,2022-11-08,Redes Sociais,Mobile
8190,835,2022-02-24,Orgânico,Desktop
8191,835,2023-06-18,Redes Sociais,Mobile
8192,835,2022-10-21,Email,Mobile
8193,835,2024-06-29,Redes Sociais,Desktop
8194,835,2024-12-19,Email,Desktop
8195,835,2023-01-25,Email,Mobile
8196,835,2022-05-21,Email,Desktop
8197,835,2024-05-23,Email,Mobile
8198,835,2024-04-22,Orgânico,Mobile
8199,835,2023-08-20,Anúncio,Desktop
8200,835,2024-08-09,Email,Mobile
8201,835,2023-01-08,Email,Mobile
8202,836,2022-11-29,Orgânico,Desktop
8203,836,2023-01-30,Redes Sociais,Mobile
8204,836,2024-06-22,Orgânico,Mobile
8205,836,2023-01-31,Email,Mobile
8206,836,2023-09-13,Anúncio,Desktop
8207,836,2024-03-15,Anúncio,Desktop
8208,836,2024-05-16,Orgânico,Mobile
8209,836,2023-06-23,Email,Mobile
8210,836,2023-05-18,Email,Desktop
8211,836,2023-08-03,Anúncio,Desktop
8212,836,2024-04-19,Anúncio,Desktop
8213,836,2022-03-24,Anúncio,Desktop
8214,836,2023-03-29,Redes Sociais,Desktop
8215,837,2023-09-16,Anúncio,Mobile
8216,837,2023-09-14,Orgânico,Desktop
8217,837,2022-10-20,Redes Sociais,Mobile
8218,837,2024-01-27,Orgânico,Desktop
8219,837,2023-10-29,Orgânico,Desktop
8220,837,2022-11-23,Redes Sociais,Desktop
8221,837,2024-03-09,Orgânico,Mobile
8222,837,2023-06-03,Anúncio,Mobile
8223,837,2022-01-28,Anúncio,Mobile
8224,838,2024-08-19,Anúncio,Mobile
8225,838,2024-09-06,Email,Mobile
8226,838,2024-03-21,Orgânico,Mobile
8227,838,2023-09-03,Orgânico,Mobile
8228,838,2023-03-27,Anúncio,Desktop
8229,838,2023-10-17,Redes Sociais,Desktop
8230,838,2023-04-17,Redes Sociais,Desktop
8231,838,2024-06-08,Redes Sociais,Desktop
8232,838,2024-11-07,Redes Sociais,Mobile
8233,838,2023-09-01,Anúncio,Desktop
8234,838,2024-07-24,Email,Mobile
8235,838,2022-07-06,Redes Sociais,Mobile
8236,838,2022-03-12,Orgânico,Desktop
8237,839,2022-11-05,Email,Mobile
8238,839,2023-03-03,Email,Mobile
8239,839,2023-02-22,Email,Mobile
8240,839,2022-08-04,Orgânico,Desktop
8241,839,2022-11-07,Redes Sociais,Mobile
8242,839,2024-09-07,Redes Sociais,Mobile
8243,839,2023-02-11,Orgânico,Mobile
8244,840,2024-07-30,Email,Desktop
8245,840,2022-05-17,Anúncio,Desktop
8246,841,2023-10-19,Orgânico,Desktop
8247,841,2024-07-18,Orgânico,Desktop
8248,841,2023-07-10,Orgânico,Desktop
8249,841,2024-11-05,Anúncio,Desktop
8250,841,2023-05-29,Email,Desktop
8251,841,2024-12-20,Email,Desktop
8252,841,2023-11-23,Redes Sociais,Desktop
8253,841,2022-06-04,Orgânico,Mobile
8254,841,2024-10-20,Anúncio,Mobile
8255,841,2023-06-08,Redes Sociais,Mobile
8256,841,2024-03-12,Orgânico,Mobile
8257,841,2024-04-19,Redes Sociais,Desktop
8258,841,2022-09-05,Orgânico,Mobile
8259,841,2024-02-29,Orgânico,Desktop
8260,841,2022-07-14,Redes Sociais,Desktop
8261,841,2022-11-04,Redes Sociais,Mobile
8262,841,2022-03-17,Redes Sociais,Mobile
8263,841,2022-08-18,Orgânico,Desktop
8264,842,2022-08-03,Orgânico,Mobile
8265,842,2023-01-12,Email,Mobile
8266,842,2024-03-10,Email,Mobile
8267,842,2023-02-14,Anúncio,Desktop
8268,842,2024-01-22,Orgânico,Desktop
8269,842,2024-04-10,Anúncio,Desktop
8270,842,2024-10-18,Redes Sociais,Mobile
8271,842,2022-01-03,Anúncio,Mobile
8272,842,2024-01-10,Redes Sociais,Desktop
8273,842,2024-01-21,Email,Desktop
8274,842,2023-08-09,Email,Desktop
8275,842,2024-10-09,Orgânico,Desktop
8276,842,2024-04-28,Orgânico,Mobile
8277,843,2023-06-05,Orgânico,Desktop
8278,843,2022-10-31,Redes Sociais,Desktop
8279,843,2022-03-28,Redes Sociais,Mobile
8280,843,2023-03-04,Anúncio,Desktop
8281,843,2024-02-25,Email,Mobile
8282,843,2023-12-16,Anúncio,Desktop
8283,843,2024-01-13,Anúncio,Mobile
8284,843,2022-04-20,Redes Sociais,Mobile
8285,843,2023-01-06,Orgânico,Desktop
8286,843,2023-08-22,Orgânico,Mobile
8287,843,2024-11-11,Anúncio,Mobile
8288,843,2024-07-12,Email,Desktop
8289,843,2024-04-15,Anúncio,Desktop
8290,843,2022-10-05,Redes Sociais,Mobile
8291,844,2023-08-15,Anúncio,Mobile
8292,844,2023-03-17,Anúncio,Mobile
8293,844,2024-04-24,Anúncio,Desktop
8294,844,2024-02-03,Anúncio,Desktop
8295,844,2023-06-07,Anúncio,Mobile
8296,844,2022-05-02,Redes Sociais,Mobile
8297,844,2023-05-02,Redes Sociais,Desktop
8298,844,2022-05-05,Redes Sociais,Mobile
8299,845,2023-08-03,Anúncio,Desktop
8300,845,2024-02-09,Anúncio,Desktop
8301,845,2023-02-10,Redes Sociais,Mobile
8302,845,2022-10-04,Orgânico,Desktop
8303,845,2024-07-13,Orgânico,Desktop
8304,845,2023-05-22,Redes Sociais,Mobile
8305,845,2022-08-25,Anúncio,Mobile
8306,845,2024-01-22,Anúncio,Mobile
8307,845,2024-04-25,Orgânico,Mobile
8308,845,2023-12-29,Anúncio,Mobile
8309,845,2023-01-11,Email,Desktop
8310,845,2022-03-24,Redes Sociais,Mobile
8311,845,2023-04-23,Redes Sociais,Mobile
8312,846,2024-08-12,Orgânico,Desktop
8313,846,2022-05-21,Email,Mobile
8314,846,2024-10-12,Email,Mobile
8315,846,2022-12-09,Orgânico,Desktop
8316,846,2023-10-16,Email,Desktop
8317,846,2024-12-08,Email,Desktop
8318,846,2022-11-27,Orgânico,Mobile
8319,846,2023-05-24,Email,Mobile
8320,846,2023-09-14,Orgânico,Desktop
8321,846,2023-12-19,Email,Mobile
8322,846,2022-03-15,Redes Sociais,Desktop
8323,846,2024-06-24,Redes Sociais,Mobile
8324,846,2022-10-23,Anúncio,Desktop
8325,846,2022-10-29,Email,Desktop
8326,846,2023-08-08,Anúncio,Mobile
8327,846,2022-05-12,Redes Sociais,Desktop
8328,846,2022-02-22,Email,Mobile
8329,847,2024-05-02,Redes Sociais,Desktop
8330,847,2024-12-30,Orgânico,Mobile
8331,847,2023-10-25,Email,Desktop
8332,847,2024-11-05,Anúncio,Mobile
8333,847,2022-06-10,Redes Sociais,Desktop
8334,847,2022-11-13,Orgânico,Desktop
8335,847,2023-05-01,Redes Sociais,Mobile
8336,847,2023-06-12,Email,Mobile
8337,847,2024-07-21,Anúncio,Mobile
8338,847,2024-12-27,Anúncio,Desktop
8339,847,2024-01-07,Email,Desktop
8340,847,2022-11-16,Anúncio,Mobile
8341,847,2023-03-08,Email,Desktop
8342,847,2023-06-06,Email,Desktop
8343,847,2022-12-24,Orgânico,Mobile
8344,848,2022-08-20,Email,Mobile
8345,849,2023-07-27,Anúncio,Desktop
8346,849,2022-09-12,Anúncio,Mobile
8347,849,2022-10-07,Orgânico,Desktop
8348,849,2024-05-01,Redes Sociais,Desktop
8349,849,2022-10-25,Email,Mobile
8350,849,2023-06-02,Anúncio,Mobile
8351,849,2023-03-02,Email,Mobile
8352,849,2023-07-07,Orgânico,Mobile
8353,849,2023-03-06,Orgânico,Mobile
8354,849,2022-11-26,Redes Sociais,Mobile
8355,849,2023-04-02,Orgânico,Mobile
8356,849,2022-12-10,Anúncio,Desktop
8357,849,2024-02-01,Redes Sociais,Desktop
8358,849,2022-03-20,Anúncio,Mobile
8359,849,2024-03-30,Anúncio,Mobile
8360,849,2023-10-31,Orgânico,Desktop
8361,850,2024-01-09,Orgânico,Mobile
8362,850,2022-01-22,Redes Sociais,Desktop
8363,850,2024-02-24,Redes Sociais,Mobile
8364,850,2024-03-14,Email,Mobile
8365,850,2023-05-04,Anúncio,Mobile
8366,850,2022-08-10,Orgânico,Desktop
8367,850,2022-07-21,Orgânico,Mobile
8368,850,2022-08-09,Orgânico,Mobile
8369,850,2022-05-09,Redes Sociais,Desktop
8370,850,2024-05-26,Anúncio,Mobile
8371,850,2022-06-12,Redes Sociais,Desktop
8372,850,2023-05-12,Orgânico,Desktop
8373,850,2023-01-25,Orgânico,Desktop
8374,851,2022-05-09,Orgânico,Mobile
8375,851,2024-11-25,Orgânico,Mobile
8376,851,2024-02-04,Anúncio,Mobile
8377,851,2022-10-14,Email,Mobile
8378,851,2023-01-04,Orgânico,Mobile
8379,851,2024-12-20,Anúncio,Desktop
8380,852,2024-07-30,Orgânico,Mobile
8381,852,2023-06-19,Redes Sociais,Desktop
8382,852,2024-11-20,Email,Mobile
8383,852,2024-08-28,Anúncio,Desktop
8384,852,2022-10-14,Email,Mobile
8385,852,2023-07-09,Email,Desktop
8386,852,2023-02-16,Anúncio,Desktop
8387,852,2023-03-29,Anúncio,Mobile
8388,852,2024-04-16,Anúncio,Desktop
8389,852,2024-11-18,Anúncio,Mobile
8390,852,2022-06-02,Anúncio,Mobile
8391,852,2024-04-13,Redes Sociais,Desktop
8392,852,2024-01-28,Orgânico,Mobile
8393,852,2024-11-21,Email,Mobile
8394,852,2023-12-19,Redes Sociais,Mobile
8395,853,2022-12-11,Anúncio,Mobile
8396,853,2022-06-16,Orgânico,Mobile
8397,853,2024-08-22,Anúncio,Desktop
8398,853,2022-09-30,Orgânico,Mobile
8399,853,2024-06-18,Orgânico,Desktop
8400,853,2022-05-20,Anúncio,Desktop
8401,853,2024-12-20,Email,Mobile
8402,853,2022-12-26,Redes Sociais,Desktop
8403,853,2022-11-29,Anúncio,Mobile
8404,853,2022-11-30,Orgânico,Mobile
8405,853,2024-07-12,Anúncio,Desktop
8406,853,2024-02-24,Orgânico,Desktop
8407,853,2022-01-21,Anúncio,Mobile
8408,853,2022-06-26,Redes Sociais,Desktop
8409,853,2024-04-16,Email,Desktop
8410,853,2022-09-07,Orgânico,Desktop
8411,853,2022-05-06,Email,Desktop
8412,854,2024-10-06,Email,Desktop
8413,854,2023-07-02,Email,Mobile
8414,854,2024-11-19,Anúncio,Mobile
8415,855,2022-09-10,Orgânico,Mobile
8416,855,2023-12-22,Anúncio,Desktop
8417,855,2024-01-07,Redes Sociais,Desktop
8418,855,2022-05-03,Anúncio,Mobile
8419,855,2022-05-23,Redes Sociais,Desktop
8420,856,2023-05-26,Redes Sociais,Desktop
8421,856,2022-02-26,Anúncio,Mobile
8422,856,2022-12-09,Email,Desktop
8423,857,2022-07-01,Orgânico,Desktop
8424,857,2023-06-07,Anúncio,Desktop
8425,857,2022-09-08,Anúncio,Desktop
